htm_link,download_link
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_m_esms_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_m_esms_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_m_esms_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_m_esms_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_m_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_m_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_m_esms_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_m_esms_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_m_esms_uk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_m_esms_uk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_ch.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_ch.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_me.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_me.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_mk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_mk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_rs.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_rs.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_inlb_q_esms_uk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_inlb_q_esms_uk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_p_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_p_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_pp_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_pp_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_al.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_al.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_ba.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_ba.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_ch.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_ch.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_dk.htm,https://ec.europa.eu/eurostat/estat-navtree-portlet-prod/BulkDownloadListing?downfile=metadata%2Fsts_os_t_esms_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_me.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_me.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_mk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_mk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_rs.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_rs.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_os_t_esms_uk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_os_t_esms_uk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_a_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_a_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_m_esms_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_m_esms_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_selb_q_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_selb_q_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_is.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_is.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/sts_tot_rb_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/sts_tot_rb_esms_lu.sdmx.zip
